user21803,8,10
user21804,2,5
user21805,5,7
user21806,8,10
user21807,1,7
user21808,3,6
user21809,8,9
user21810,5,8
user21811,1,5
user21812,3,7
user21813,8,10
user21814,2,8
user21815,2,5
user21816,3,6
user21817,4,10
user21818,6,7
user21819,7,10
user21820,6,8
user21821,2,10
user21822,2,3
user21823,7,10
user21824,7,8
user21825,1,3
user21826,5,7
user21827,2,8
user21828,2,8
user21829,3,4
user21830,2,3
user21831,8,9
user21832,6,8
user21833,9,10
user21834,1,9
user21835,5,8
user21836,1,10
user21837,8,9
user21838,4,5
user21839,6,8
user21840,5,7
user21841,7,10
user21842,8,9
user21843,2,10
user21844,7,8
user21845,8,10
user21846,1,7
user21847,9,10
user21848,3,4
user21849,2,9
user21850,9,10
user21851,6,10
user21852,5,9
user21853,2,8
user21854,3,8
user21855,3,8
user21856,2,6
user21857,1,2
user21858,2,4
user21859,5,10
user21860,7,10
user21861,7,8
user21862,9,10
user21863,6,9
user21864,9,10
user21865,5,6
user21866,8,9
user21867,9,10
user21868,2,5
user21869,1,3
user21870,3,6
user21871,2,10
user21872,1,6
user21873,6,10
user21874,2,4
user21875,5,8
user21876,9,10
user21877,2,9
user21878,1,4
user21879,7,10
user21880,1,4
user21881,2,8
user21882,8,9
user21883,7,10
user21884,3,4
user21885,1,3
user21886,9,10
user21887,2,6
user21888,7,9
user21889,1,10
user21890,7,9
user21891,9,10
user21892,6,8
user21893,9,10
user21894,2,3
user21895,6,8
user21896,9,10
user21897,3,4
user21898,7,10
user21899,1,5
user21900,3,8
user21901,7,9
user21902,4,7
user21903,7,9
user21904,2,3
user21905,5,10
user21906,9,10
user21907,2,6
user21908,1,8
user21909,4,5
user21910,8,10
user21911,8,10
user21912,7,10
user21913,7,10
user21914,7,9
user21915,4,9
user21916,2,6
user21917,5,7
user21918,5,10
user21919,2,6
user21920,8,10
user21921,8,10
user21922,8,10
user21923,2,6
user21924,9,10
user21925,2,3
user21926,8,9
user21927,3,8
user21928,8,9
user21929,4,10
user21930,8,9
user21931,1,7
user21932,6,9
user21933,8,9
user21934,4,7
user21935,8,9
user21936,6,10
user21937,6,7
user21938,1,6
user21939,3,7
user21940,5,8
user21941,1,8
user21942,5,6
user21943,2,7
user21944,2,10
user21945,5,6
user21946,5,9
user21947,9,10
user21948,7,9
user21949,8,10
user21950,2,9
user21951,9,10
user21952,1,4
user21953,8,10
user21954,6,7
user21955,3,5
user21956,8,9
user21957,8,9
user21958,3,8
user21959,7,10
user21960,5,10
user21961,2,5
user21962,2,5
user21963,7,10
user21964,4,8
user21965,5,8
user21966,5,9
user21967,9,10
user21968,4,9
user21969,1,7
user21970,5,7
user21971,3,6
user21972,4,7
user21973,2,10
user21974,2,3
user21975,7,8
user21976,7,8
user21977,6,10
user21978,8,9
user21979,7,10
user21980,6,7
user21981,1,7
user21982,3,6
user21983,2,3
user21984,5,7
user21985,2,3
user21986,2,8
user21987,4,6
user21988,5,10
user21989,4,8
user21990,9,10
user21991,1,3
user21992,3,5
user21993,5,6
user21994,3,10
user21995,7,10
user21996,8,9
user21997,6,10
user21998,1,10
user21999,5,8
user22000,5,7
user22001,1,2
user22002,9,10
user22003,1,9
user22004,9,10
user22005,1,8
user22006,8,10
user22007,7,8
user22008,5,8
user22009,1,6
user22010,7,9
user22011,2,6
user22012,6,7
user22013,7,9
user22014,8,10
user22015,7,8
user22016,5,7
user22017,6,8
user22018,9,10
user22019,6,8
user22020,5,6
user22021,6,8
user22022,9,10
user22023,2,4
user22024,5,6
user22025,6,8
user22026,4,5
user22027,3,6
user22028,7,8
user22029,8,10
user22030,3,7
user22031,1,10
user22032,2,5
user22033,8,10
user22034,4,10
user22035,9,10
user22036,3,6
user22037,9,10
user22038,8,9
user22039,2,10
user22040,9,10
user22041,9,10
user22042,8,9
user22043,5,10
user22044,3,10
user22045,2,7
user22046,9,10
user22047,1,7
user22048,7,9
user22049,7,10
user22050,2,5
user22051,5,9
user22052,3,4
user22053,6,10
user22054,8,10
user22055,7,8
user22056,5,7
user22057,2,5
user22058,8,9
user22059,5,9
user22060,3,5
user22061,3,10
user22062,8,10
user22063,4,6
user22064,5,7
user22065,7,10
user22066,8,9
user22067,8,10
user22068,6,7
user22069,7,10
user22070,8,9
user22071,9,10
user22072,5,6
user22073,7,8
user22074,8,9
user22075,8,9
user22076,2,5
user22077,1,9
user22078,6,9
user22079,9,10
user22080,1,8
user22081,2,9
user22082,1,2
user22083,9,10
user22084,2,7
user22085,7,8
user22086,3,4
user22087,4,8
user22088,8,10
user22089,9,10
user22090,6,10
user22091,7,9
user22092,7,9
user22093,5,6
user22094,3,9
user22095,2,10
user22096,8,10
user22097,2,5
user22098,4,7
user22099,4,6
user22100,9,10
user22101,4,5
user22102,4,10
user22103,9,10
user22104,5,10
user22105,2,5
user22106,3,9
user22107,8,9
user22108,5,10
user22109,1,5
user22110,3,7
user22111,4,8
user22112,7,10
user22113,1,9
user22114,5,9
user22115,6,9
user22116,2,10
user22117,7,10
user22118,3,6
user22119,2,8
user22120,7,10
user22121,9,10
user22122,5,7
user22123,8,9
user22124,8,10
user22125,5,8
user22126,3,8
user22127,1,7
user22128,8,10
user22129,6,9
user22130,8,9
user22131,2,6
user22132,5,10
user22133,4,5
user22134,1,8
user22135,2,7
user22136,3,8
user22137,1,10
user22138,7,8
user22139,6,10
user22140,5,6
user22141,9,10
user22142,8,10
user22143,8,9
user22144,9,10
user22145,7,8
user22146,4,5
user22147,2,9
user22148,1,2
user22149,1,10
user22150,1,6
user22151,5,9
user22152,7,8
user22153,7,9
user22154,7,9
user22155,8,9
user22156,6,7
user22157,9,10
user22158,9,10
user22159,4,7
user22160,4,5
user22161,5,6
user22162,6,10
user22163,5,6
user22164,2,8
user22165,7,10
user22166,2,9
user22167,9,10
user22168,8,10
user22169,8,9
user22170,3,8
user22171,3,8
user22172,7,10
user22173,3,8
user22174,2,4
user22175,4,9
user22176,3,6
user22177,4,10
user22178,5,10
user22179,9,10
user22180,4,9
user22181,6,7
user22182,8,9
user22183,4,5
user22184,9,10
user22185,5,8
user22186,8,9
user22187,8,10
user22188,9,10
user22189,8,9
user22190,1,9
user22191,4,7
user22192,2,7
user22193,1,9
user22194,5,10
user22195,9,10
user22196,8,10
user22197,7,8
user22198,5,8
user22199,8,9
user22200,5,8
user22201,8,9
user22202,4,9
user22203,5,8
user22204,2,10
user22205,3,9
user22206,1,6
user22207,3,7
user22208,5,7
user22209,7,8
user22210,9,10
user22211,4,9
user22212,6,9
user22213,5,6
user22214,2,3
user22215,9,10
user22216,8,9
user22217,1,3
user22218,4,6
user22219,7,8
user22220,2,8
user22221,2,3
user22222,1,8
user22223,2,4
user22224,6,10
user22225,3,10
user22226,4,8
user22227,8,9
user22228,2,6
user22229,4,6
user22230,6,9
user22231,3,9
user22232,7,8
user22233,3,7
user22234,2,10
user22235,5,9
user22236,7,10
user22237,5,7
user22238,2,7
user22239,5,7
user22240,6,9
user22241,9,10
user22242,6,9
user22243,4,7
user22244,3,10
user22245,8,9
user22246,6,8
user22247,8,10
user22248,2,9
user22249,3,4
user22250,5,9
user22251,2,6
user22252,9,10
user22253,3,5
user22254,8,9
user22255,6,10
user22256,5,6
user22257,4,7
user22258,7,10
user22259,4,6
user22260,9,10
user22261,1,10
user22262,6,8
user22263,5,9
user22264,4,9
user22265,8,9
user22266,7,9
user22267,4,5
user22268,2,5
user22269,2,5
user22270,6,7
user22271,6,7
user22272,4,5
user22273,3,6
user22274,2,10
user22275,9,10
user22276,3,7
user22277,2,8
user22278,7,9
user22279,6,10
user22280,3,7
user22281,2,9
user22282,1,5
user22283,1,7
user22284,9,10
user22285,7,9
user22286,2,7
user22287,5,9
user22288,2,3
user22289,3,8
user22290,6,7
user22291,1,2
user22292,2,9
user22293,2,7
user22294,8,9
user22295,2,8
user22296,9,10
user22297,4,9
user22298,1,6
user22299,8,9
user22300,7,9
user22301,2,4
user22302,4,6
user22303,3,7
user22304,6,9
user22305,9,10
user22306,2,8
user22307,1,6
user22308,5,8
user22309,4,5
user22310,3,4
user22311,1,9
user22312,9,10
user22313,5,7
user22314,1,8
user22315,5,8
user22316,1,5
user22317,3,5
user22318,9,10
user22319,3,10
user22320,3,10
user22321,5,8
user22322,3,9
user22323,1,2
user22324,4,5
user22325,5,8
user22326,8,9
user22327,8,9
user22328,7,9
user22329,6,7
user22330,6,8
user22331,9,10
user22332,7,8
user22333,5,9
user22334,8,9
user22335,6,8
user22336,3,8
user22337,4,6
user22338,6,10
user22339,3,6
user22340,1,10
user22341,3,9
user22342,2,10
user22343,9,10
user22344,6,8
user22345,3,8
user22346,9,10
user22347,6,9
user22348,6,9
user22349,9,10
user22350,7,9
user22351,2,5
user22352,1,2
user22353,9,10
user22354,3,5
user22355,4,6
user22356,9,10
user22357,5,7
user22358,5,8
user22359,6,8
user22360,9,10
user22361,3,8
user22362,9,10
user22363,9,10
user22364,6,9
user22365,5,6
user22366,6,10
user22367,4,7
user22368,2,5
user22369,1,7
user22370,6,10
user22371,3,4
user22372,7,8
user22373,3,10
user22374,3,5
user22375,2,4
user22376,1,8
user22377,5,6
user22378,2,8
user22379,2,4
user22380,7,10
user22381,2,7
user22382,3,9
user22383,9,10
user22384,6,8
user22385,3,8
user22386,6,10
user22387,2,9
user22388,1,5
user22389,8,9
user22390,9,10
user22391,4,10
user22392,2,3
user22393,9,10
user22394,5,10
user22395,4,7
user22396,2,10
user22397,9,10
user22398,3,9
user22399,5,10
user22400,1,3
user22401,8,10
user22402,7,9
user22403,8,10
user22404,8,9
user22405,8,9
user22406,6,9
user22407,8,10
user22408,8,10
user22409,3,8
user22410,1,5
user22411,5,7
user22412,2,7
user22413,4,6
user22414,7,9
user22415,9,10
user22416,8,9
user22417,8,10
user22418,2,3
user22419,8,9
user22420,3,9
user22421,6,9
user22422,9,10
user22423,2,5
user22424,6,8
user22425,7,10
user22426,8,10
user22427,6,9
user22428,9,10
user22429,7,10
user22430,5,6
user22431,7,10
user22432,4,8
user22433,1,8
user22434,9,10
user22435,1,8
user22436,1,10
user22437,9,10
user22438,5,8
user22439,8,10
user22440,5,10
user22441,7,8
user22442,6,10
user22443,4,5
user22444,3,8
user22445,8,9
user22446,9,10
user22447,9,10
user22448,2,7
user22449,6,10
user22450,6,7
user22451,8,10
user22452,1,3
user22453,4,9
user22454,5,7
user22455,9,10
user22456,9,10
user22457,1,6
user22458,6,8
user22459,8,10
user22460,2,5
user22461,8,9
user22462,6,10
user22463,1,2
user22464,4,7
user22465,9,10
user22466,6,9
user22467,3,9
user22468,2,5
user22469,1,2
user22470,6,8
user22471,9,10
user22472,2,7
user22473,2,10
user22474,3,5
user22475,6,10
user22476,2,10
user22477,8,10
user22478,7,10
user22479,5,8
user22480,9,10
user22481,4,6
user22482,4,10
user22483,6,7
user22484,1,6
user22485,7,10
user22486,7,10
user22487,2,10
user22488,8,9
user22489,4,8
user22490,5,8
user22491,4,8
user22492,7,9
user22493,1,6
user22494,5,6
user22495,5,7
user22496,2,8
user22497,7,8
user22498,8,9
user22499,7,10
user22500,4,5
user22501,5,9
user22502,5,8
user22503,3,10
user22504,1,9
user22505,3,9
user22506,1,6
user22507,5,6
user22508,6,7
user22509,4,9
user22510,9,10
user22511,2,6
user22512,7,9
user22513,4,7
user22514,1,8
user22515,1,9
user22516,1,7
user22517,8,10
user22518,7,8
user22519,3,8
user22520,8,9
user22521,6,7
user22522,9,10
user22523,8,10
user22524,5,6
user22525,6,7
user22526,5,8
user22527,3,6
user22528,6,7
user22529,5,9
user22530,5,7
user22531,3,5
user22532,4,10
user22533,8,9
user22534,6,7
user22535,3,4
user22536,4,7
user22537,8,9
user22538,8,10
user22539,3,8
user22540,1,10
user22541,8,9
user22542,4,5
user22543,5,10
user22544,4,10
user22545,8,10
user22546,3,8
user22547,3,6
user22548,5,9
user22549,4,10
user22550,1,7
user22551,4,6
user22552,6,10
user22553,8,9
user22554,1,4
user22555,1,9
user22556,1,5
user22557,6,8
user22558,8,10
user22559,3,6
user22560,3,8
user22561,5,6
user22562,5,7
user22563,4,7
user22564,9,10
user22565,8,9
user22566,9,10
user22567,8,10
user22568,8,9
user22569,5,7
user22570,5,6
user22571,9,10
user22572,7,10
user22573,5,7
user22574,9,10
user22575,2,3
user22576,9,10
user22577,4,6
user22578,1,8
user22579,4,10
user22580,6,9
user22581,3,5
user22582,2,8
user22583,2,10
user22584,5,7
user22585,6,10
user22586,3,8
user22587,6,7
user22588,8,9
user22589,5,8
user22590,1,8
user22591,3,10
user22592,4,5
user22593,2,6
user22594,6,8
user22595,9,10
user22596,7,8
user22597,4,10
user22598,6,8
user22599,4,5
user22600,3,6
user22601,2,9
user22602,5,7
user22603,1,10
user22604,5,8
user22605,5,7
user22606,2,4
user22607,2,9
user22608,9,10
user22609,1,5
user22610,2,6
user22611,6,8
user22612,3,10
user22613,3,10
user22614,6,8
user22615,9,10
user22616,7,10
user22617,1,2
user22618,7,8
user22619,5,9
user22620,9,10
user22621,1,3
user22622,3,6
user22623,1,9
user22624,8,10
user22625,7,10
user22626,4,8
user22627,3,8
user22628,8,10
user22629,6,9
user22630,2,8
user22631,4,10
user22632,9,10
user22633,5,7
user22634,5,9
user22635,3,4
user22636,7,10
user22637,3,7
user22638,8,10
user22639,2,5
user22640,8,9
user22641,8,10
user22642,7,10
user22643,5,8
user22644,6,8
user22645,1,4
user22646,1,9
user22647,2,3
user22648,7,8
user22649,3,7
user22650,8,10
user22651,2,6
user22652,2,7
user22653,6,8
user22654,8,10
user22655,2,8
user22656,9,10
user22657,7,8
user22658,1,8
user22659,8,10
user22660,2,10
user22661,1,2
user22662,4,10
user22663,5,6
user22664,3,6
user22665,7,9
user22666,7,8
user22667,3,7
user22668,2,6
user22669,5,8
user22670,5,6
user22671,7,8
user22672,7,9
user22673,4,8
user22674,9,10
user22675,4,9
user22676,8,9
user22677,5,6
user22678,8,10
user22679,5,10
user22680,9,10
user22681,1,3
user22682,1,8
user22683,7,10
user22684,5,10
user22685,9,10
user22686,4,7
user22687,2,9
user22688,1,2
user22689,7,9
user22690,2,8
user22691,8,9
user22692,4,6
user22693,9,10
user22694,2,5
user22695,6,10
user22696,9,10
user22697,5,8
user22698,2,3
user22699,9,10
user22700,9,10
user22701,2,3
user22702,5,10
user22703,4,7
user22704,6,7
user22705,2,10
user22706,3,9
user22707,8,9
user22708,6,9
user22709,6,9
user22710,1,3
user22711,5,9
user22712,2,3
user22713,9,10
user22714,6,8
user22715,1,9
user22716,7,8
user22717,5,9
user22718,4,6
user22719,4,6
user22720,4,6
user22721,4,9
user22722,3,4
user22723,4,10
user22724,2,9
user22725,3,5
user22726,3,7
user22727,2,6
user22728,7,9
user22729,1,7
user22730,9,10
user22731,5,10
user22732,7,8
user22733,5,7
user22734,1,9
user22735,2,4
user22736,3,8
user22737,8,10
user22738,2,3
user22739,8,9
user22740,8,9
user22741,8,10
user22742,9,10
user22743,8,10
user22744,2,9
user22745,1,9
user22746,3,8
user22747,5,9
user22748,9,10
user22749,5,9
user22750,2,7
user22751,1,9
user22752,5,6
user22753,6,9
user22754,5,7
user22755,3,6
user22756,9,10
user22757,4,6
user22758,8,10
user22759,9,10
user22760,5,7
user22761,3,7
user22762,7,10
user22763,6,8
user22764,7,10
user22765,7,9
user22766,4,10
user22767,4,7
user22768,3,6
user22769,2,3
user22770,7,8
user22771,1,6
user22772,8,9
user22773,7,8
user22774,3,9
user22775,6,7
user22776,6,8
user22777,9,10
user22778,8,10
user22779,6,7
user22780,5,8
user22781,2,3
user22782,8,9
user22783,1,10
user22784,7,9
user22785,1,10
user22786,9,10
user22787,5,9
user22788,2,10
user22789,6,8
user22790,3,10
user22791,5,10
user22792,8,9
user22793,3,9
user22794,9,10
user22795,7,8
user22796,5,9
user22797,3,8
user22798,5,8
user22799,1,2
user22800,7,9
user22801,7,9
user22802,5,6
user22803,1,7
user22804,5,9
user22805,6,7
user22806,5,6
user22807,5,8
user22808,1,4
user22809,3,6
user22810,3,5
user22811,8,10
user22812,7,10
user22813,3,8
user22814,8,9
user22815,6,10
user22816,8,10
user22817,7,8
user22818,8,9
user22819,9,10
user22820,7,10
user22821,3,10
user22822,6,10
user22823,8,10
user22824,3,6
user22825,8,9
user22826,6,7
user22827,7,9
user22828,4,8
user22829,2,5
user22830,2,3
user22831,3,5
user22832,6,10
user22833,2,5
user22834,2,5
user22835,4,8
user22836,4,7
user22837,3,8
user22838,2,9
user22839,9,10
user22840,8,10
user22841,2,7
user22842,9,10
user22843,9,10
user22844,7,8
user22845,5,9
user22846,6,10
user22847,6,8
user22848,5,8
user22849,3,6
user22850,7,9
user22851,3,5
user22852,1,9
user22853,3,8
user22854,5,9
user22855,8,10
user22856,4,8
user22857,5,9
user22858,5,8
user22859,7,10
user22860,9,10
user22861,4,9
user22862,6,9
user22863,2,7
user22864,9,10
user22865,7,8
user22866,8,10
user22867,3,7
user22868,4,6
user22869,6,7
user22870,6,10
user22871,9,10
user22872,9,10
user22873,5,7
user22874,3,6
user22875,5,7
user22876,3,8
user22877,5,7
user22878,9,10
user22879,7,9
user22880,5,7
user22881,6,10
user22882,5,7
user22883,4,7
user22884,9,10
user22885,3,10
user22886,9,10
user22887,4,5
user22888,9,10
user22889,7,8
user22890,4,6
user22891,6,9
user22892,1,2
user22893,8,10
user22894,5,10
user22895,3,9
user22896,2,8
user22897,6,7
user22898,7,9
user22899,9,10
user22900,2,6
user22901,4,10
user22902,1,9
user22903,6,7
user22904,6,8
user22905,6,8
user22906,3,5
user22907,2,3
user22908,7,9
user22909,7,10
user22910,9,10
user22911,5,8
user22912,9,10
user22913,5,6
user22914,3,4
user22915,7,10
user22916,7,9
user22917,5,7
user22918,7,10
user22919,2,4
user22920,7,9
user22921,5,8
user22922,9,10
user22923,6,8
user22924,2,6
user22925,4,5
user22926,8,9
user22927,8,10
user22928,7,9
user22929,3,5
user22930,2,4
user22931,8,10
user22932,9,10
user22933,4,9
user22934,3,6
user22935,6,8
user22936,5,8
user22937,9,10
user22938,8,9
user22939,6,10
user22940,9,10
user22941,9,10
user22942,3,9
user22943,6,10
user22944,1,3
user22945,4,7
user22946,4,8
user22947,2,4
user22948,4,7
user22949,3,7
user22950,3,5
user22951,5,10
user22952,5,7
user22953,5,8
user22954,6,7
user22955,8,9
user22956,9,10
user22957,8,10
user22958,1,5
user22959,7,9
user22960,1,6
user22961,4,5
user22962,1,9
user22963,8,9
user22964,2,5
user22965,5,10
user22966,1,7
user22967,1,4
user22968,6,7
user22969,2,8
user22970,6,8
user22971,4,6
user22972,1,10
user22973,5,6
user22974,8,10
user22975,3,4
user22976,2,10
user22977,8,10
user22978,2,10
user22979,4,5
user22980,5,6
user22981,5,8
user22982,6,10
user22983,3,9
user22984,4,6
user22985,3,7
user22986,6,10
user22987,9,10
user22988,3,4
user22989,4,8
user22990,1,3
user22991,5,10
user22992,4,9
user22993,5,10
user22994,3,9
user22995,7,9
user22996,7,8
user22997,5,6
user22998,6,9
user22999,6,10
user23000,6,9
user23001,4,8
user23002,4,5
user23003,6,8
user23004,8,10
user23005,9,10
user23006,6,10
user23007,2,8
user23008,6,8
user23009,6,9
user23010,8,9
user23011,4,8
user23012,6,10
user23013,7,8
user23014,8,10
user23015,7,10
user23016,5,9
user23017,7,10
user23018,4,5
user23019,9,10
user23020,4,9
user23021,5,10
user23022,1,5
user23023,7,9
user23024,4,10
user23025,7,9
user23026,7,8
user23027,6,7
user23028,9,10
user23029,5,7
user23030,3,5
user23031,3,5
user23032,6,8
user23033,2,6
user23034,2,3
user23035,1,7
user23036,6,10
user23037,5,10
user23038,7,10
user23039,1,5
user23040,2,6
user23041,8,9
user23042,3,7
user23043,1,6
user23044,1,3
user23045,6,10
user23046,5,7
user23047,2,8
user23048,1,5
user23049,4,10
user23050,7,8
user23051,3,4
user23052,3,10
user23053,8,9
user23054,7,10
user23055,4,8
user23056,5,7
user23057,3,9
user23058,4,7
user23059,2,3
user23060,5,6
user23061,7,8
user23062,4,9
user23063,2,4
user23064,6,8
user23065,1,4
user23066,2,8
user23067,8,10
user23068,3,5
user23069,9,10
user23070,1,10
user23071,8,9
user23072,2,10
user23073,3,6
user23074,4,9
user23075,2,5
user23076,4,5
user23077,3,8
user23078,6,8
user23079,2,4
user23080,3,10
user23081,7,9
user23082,4,5
user23083,7,9
user23084,1,7
user23085,4,6
user23086,6,10
user23087,3,7
user23088,4,8
user23089,7,8
user23090,4,6
user23091,7,9
user23092,8,10
user23093,5,7
user23094,3,4
user23095,9,10
user23096,8,9
user23097,4,7
user23098,6,10
user23099,4,6
user23100,2,7
user23101,9,10
user23102,8,10
user23103,6,7
user23104,2,5
user23105,6,10
user23106,2,10
user23107,4,6
user23108,5,7
user23109,9,10
user23110,4,7
user23111,3,5
user23112,3,8
user23113,4,6
user23114,5,7
user23115,6,8
user23116,6,9
user23117,9,10
user23118,2,7
user23119,1,3
user23120,9,10
user23121,2,7
user23122,2,6
user23123,9,10
user23124,3,7
user23125,4,9
user23126,2,7
user23127,5,9
user23128,7,8
user23129,7,8
user23130,6,8
user23131,4,10
user23132,8,10
user23133,4,10
user23134,4,7
user23135,5,8
user23136,4,9
user23137,5,6
user23138,9,10
user23139,8,9
user23140,7,9
user23141,9,10
user23142,6,9
user23143,5,6
user23144,2,9
user23145,5,9
user23146,4,6
user23147,2,6
user23148,3,10
user23149,2,5
user23150,9,10
user23151,9,10
user23152,2,7
user23153,1,9
user23154,2,6
user23155,2,4
user23156,8,10
user23157,6,7
user23158,2,6
user23159,2,9
user23160,5,8
user23161,5,6
user23162,2,8
user23163,9,10
user23164,6,8
user23165,1,5
user23166,9,10
user23167,6,10
user23168,3,6
user23169,3,10
user23170,8,9
user23171,2,4
user23172,3,9
user23173,9,10
user23174,8,10
user23175,2,5
user23176,9,10
user23177,5,7
user23178,9,10
user23179,5,7
user23180,2,5
user23181,7,9
user23182,3,4
user23183,8,9
user23184,1,9
user23185,2,10
user23186,9,10
user23187,5,10
user23188,5,10
user23189,9,10
user23190,5,9
user23191,3,9
user23192,2,10
user23193,4,9
user23194,8,9
user23195,8,9
user23196,1,9
user23197,6,8
user23198,9,10
user23199,2,5
user23200,8,10
user23201,7,10
user23202,7,9
user23203,7,10
user23204,1,6
user23205,7,8
user23206,4,8
user23207,1,4
user23208,2,6
user23209,6,7
user23210,5,7
user23211,1,9
user23212,2,4
user23213,8,9
user23214,6,7
user23215,2,3
user23216,3,5
user23217,1,9
user23218,2,3
user23219,5,8
user23220,3,6
user23221,3,5
user23222,6,10
user23223,7,8
user23224,7,10
user23225,1,6
user23226,4,5
user23227,4,8
user23228,5,6
user23229,8,9
user23230,2,10
user23231,7,10
user23232,8,10
user23233,8,10
user23234,4,9
user23235,3,8
user23236,5,10
user23237,3,7
user23238,4,7
user23239,4,10
user23240,6,8
user23241,8,10
user23242,1,2
user23243,3,9
user23244,5,10
user23245,4,9
user23246,3,5
user23247,4,6
user23248,8,9
user23249,7,9
user23250,1,10
user23251,2,6
user23252,6,7
user23253,5,6
user23254,7,8
user23255,5,10
user23256,9,10
user23257,7,9
user23258,6,10
user23259,6,10
user23260,1,6
user23261,2,3
user23262,1,8
user23263,1,8
user23264,2,10
user23265,1,4
user23266,6,8
user23267,4,6
user23268,8,10
user23269,9,10
user23270,2,7
user23271,3,8
user23272,4,10
user23273,4,7
user23274,9,10
user23275,8,9
user23276,1,4
user23277,1,6
user23278,9,10
user23279,3,6
user23280,4,10
user23281,8,10
user23282,3,6
user23283,1,10
user23284,2,4
user23285,7,10
user23286,8,10
user23287,6,8
user23288,1,8
user23289,7,10
user23290,4,7
user23291,7,10
user23292,3,6
user23293,3,6
user23294,7,8
user23295,6,7
user23296,6,8
user23297,3,6
user23298,9,10
user23299,1,7
user23300,6,9
user23301,3,4
user23302,7,8
user23303,4,7
user23304,7,10
user23305,6,8
user23306,1,2
user23307,5,9
user23308,5,9
user23309,3,6
user23310,1,9
user23311,9,10
user23312,6,8
user23313,6,9
user23314,6,9
user23315,2,6
user23316,8,10
user23317,1,7
user23318,6,7
user23319,4,6
user23320,8,10
user23321,9,10
user23322,1,3
user23323,5,9
user23324,6,7
user23325,5,9
user23326,5,7
user23327,2,7
user23328,7,10
user23329,2,4
user23330,3,9
user23331,1,8
user23332,1,2
user23333,5,7
user23334,7,9
user23335,7,10
user23336,4,8
user23337,3,8
user23338,6,7
user23339,3,9
user23340,6,7
user23341,9,10
user23342,1,5
user23343,6,9
user23344,3,5
user23345,2,7
user23346,1,6
user23347,7,8
user23348,9,10
user23349,6,9
user23350,8,9
user23351,8,9
user23352,8,9
user23353,7,8
user23354,1,9
user23355,5,7
user23356,4,6
user23357,9,10
user23358,4,5
user23359,5,6
user23360,1,7
user23361,2,9
user23362,2,7
user23363,2,9
user23364,4,5
user23365,5,7
user23366,2,9
user23367,4,7
user23368,5,8
user23369,1,6
user23370,7,8
user23371,8,9
user23372,4,10
user23373,6,10
user23374,9,10
user23375,8,9
user23376,1,10
user23377,4,8
user23378,3,8
user23379,9,10
user23380,6,7
user23381,1,4
user23382,3,10
user23383,2,8
user23384,1,2
user23385,2,9
user23386,7,10
user23387,6,8
user23388,7,10
user23389,7,8
user23390,4,8
user23391,6,7
user23392,4,6
user23393,6,9
user23394,3,4
user23395,3,7
user23396,8,9
user23397,9,10
user23398,4,7
user23399,7,9
user23400,8,9
user23401,3,6
user23402,2,8
user23403,8,10
user23404,6,10
user23405,4,5
user23406,3,5
user23407,9,10
user23408,5,6
user23409,8,9
user23410,7,9
user23411,8,9
user23412,8,10
user23413,9,10
user23414,6,8
user23415,7,10
user23416,8,10
user23417,4,10
user23418,2,6
user23419,1,2
user23420,5,10
user23421,6,7
user23422,9,10
user23423,8,9
user23424,5,10
user23425,2,6
user23426,7,8
user23427,7,8
user23428,5,9
user23429,8,10
user23430,6,9
user23431,5,10
user23432,8,9
user23433,3,7
user23434,5,7
user23435,3,6
user23436,4,6
user23437,1,9
user23438,8,9
user23439,2,6
user23440,3,5
user23441,4,7
user23442,1,4
user23443,7,8
user23444,8,9
user23445,3,8
user23446,1,4
user23447,5,9
user23448,6,10
user23449,8,10
user23450,3,8
user23451,2,8
user23452,9,10
user23453,4,9
user23454,4,6
user23455,2,3
user23456,9,10
user23457,3,8
user23458,3,4
user23459,2,3
user23460,2,4
user23461,4,7
user23462,4,10
user23463,5,10
user23464,8,10
user23465,8,9
user23466,6,10
user23467,9,10
user23468,9,10
user23469,8,10
user23470,1,8
user23471,2,8
user23472,5,10
user23473,6,9
user23474,1,6
user23475,3,9
user23476,1,5
user23477,2,6
user23478,5,9
user23479,8,9
user23480,8,9
user23481,3,6
user23482,9,10
user23483,6,9
user23484,2,7
user23485,4,8
user23486,2,10
user23487,3,9
user23488,4,8
user23489,2,6
user23490,4,9
user23491,1,2
user23492,4,6
user23493,6,9
user23494,1,9
user23495,2,10
user23496,9,10
user23497,3,7
user23498,8,10
user23499,9,10
user23500,4,9
user23501,1,5
user23502,1,4
user23503,4,9
user23504,5,7
user23505,2,5
user23506,9,10
user23507,6,7
user23508,6,8
user23509,7,8
user23510,7,8
user23511,5,7
user23512,8,9
user23513,5,7
user23514,1,6
user23515,1,4
user23516,8,10
user23517,3,8
user23518,1,6
user23519,6,10
user23520,1,9
user23521,6,9
user23522,1,8
user23523,6,8
user23524,5,7
user23525,4,7
user23526,8,10
user23527,4,5
user23528,7,10
user23529,8,10
user23530,3,4
user23531,2,8
user23532,5,8
user23533,8,9
user23534,6,9
user23535,5,10
user23536,7,10
user23537,7,9
user23538,4,9
user23539,2,9
user23540,4,7
user23541,2,8
user23542,3,10
user23543,8,9
user23544,4,7
user23545,5,10
user23546,3,10
user23547,6,7
user23548,1,7
user23549,2,8
user23550,8,9
user23551,5,6
user23552,6,7
